tr|A0A7J6H7S4|A0A7J6H7S4_CANSA	Q936X2	28.7	435	545	605	3.59e-34	128	79.6	65.3
tr|A0A7J6H7S4|A0A7J6H7S4_CANSA	P32528	28.3	441	545	1835	8.19e-30	116	80.6	21.9
tr|A0A7J6H7S4|A0A7J6H7S4_CANSA	A5H0J2	28.0	436	545	1830	1.93e-29	115	79.3	21.5
tr|A0A7J6HQN3|A0A7J6HQN3_CANSA	P38095	42.9	56	782	1241	2.55e-06	42.0	6.8	4.5
tr|A0A7J6DLH3|A0A7J6DLH3_CANSA	A5H0J2	44.6	453	748	1830	4.82e-118	382	60.6	24.5
tr|A0A7J6DLH3|A0A7J6DLH3_CANSA	P32528	44.9	445	748	1835	1.31e-115	375	59.5	24.0
tr|A0A7J6DLH3|A0A7J6DLH3_CANSA	P38095	40.5	464	748	1241	5.89e-107	346	60.0	36.9
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q63ZT8	36.6	505	498	902	1.86e-90	287	96.2	53.7
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q6GNL7	36.4	505	498	902	9.74e-90	285	96.2	53.7
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q5RFM9	35.9	504	498	902	7.20e-87	278	96.0	53.5
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q8K009	35.5	493	498	923	3.67e-86	276	96.2	52.4
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	P28037	35.2	497	498	902	3.74e-86	276	94.6	52.9
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q3SY69	36.1	485	498	923	9.82e-86	275	94.6	51.7
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	O75891	35.4	497	498	902	2.69e-85	273	94.6	52.9
tr|A0A7J6DPH0|A0A7J6DPH0_CANSA	Q8R0Y6	35.2	497	498	902	2.69e-85	273	94.6	52.9
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q3SY69	45.8	489	1475	923	4.49e-141	449	32.7	52.5
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q5RFM9	44.8	507	1475	902	1.84e-139	444	33.8	56.2
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q8K009	45.3	486	1475	923	4.35e-139	443	32.5	52.7
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q63ZT8	44.2	489	1475	902	6.79e-139	442	32.7	54.2
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	O75891	44.4	507	1475	902	2.50e-138	441	33.8	56.2
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q6GNL7	43.8	489	1475	902	6.53e-137	437	32.7	54.2
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	P28037	44.2	489	1475	902	9.05e-137	436	32.7	54.2
tr|A0A7J6DQR9|A0A7J6DQR9_CANSA	Q8R0Y6	44.5	476	1475	902	2.40e-136	435	31.9	52.8
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q3SY69	29.6	226	243	923	1.22e-21	85.1	91.8	24.1
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q8R0Y6	28.6	231	243	902	5.52e-21	83.2	93.8	25.2
tr|A0A7J6DT29|A0A7J6DT29_CANSA	P28037	28.6	231	243	902	7.48e-21	82.8	93.8	25.2
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q5RFM9	28.6	231	243	902	4.60e-20	80.5	93.8	25.2
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q8K009	28.4	229	243	923	6.25e-20	80.1	91.8	24.1
tr|A0A7J6DT29|A0A7J6DT29_CANSA	O75891	28.1	231	243	902	1.14e-19	79.3	93.8	25.2
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q6GNL7	28.8	233	243	902	1.54e-19	79.0	93.8	25.2
tr|A0A7J6DT29|A0A7J6DT29_CANSA	Q63ZT8	27.9	233	243	902	6.97e-19	77.0	93.8	25.2
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	P28037	30.1	481	510	902	2.52e-52	182	91.8	52.8
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q8R0Y6	29.7	481	510	902	2.52e-52	182	91.8	52.8
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q3SY69	29.1	484	510	923	2.30e-51	179	92.4	51.9
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q5RFM9	30.4	481	510	902	7.28e-51	178	91.8	52.8
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	O75891	29.9	481	510	902	6.14e-50	175	91.8	52.8
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q8K009	28.5	487	510	923	6.53e-50	175	92.4	51.9
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q6GNL7	30.0	486	510	902	9.44e-49	172	92.4	53.1
tr|A0A7J6E1W5|A0A7J6E1W5_CANSA	Q63ZT8	28.8	486	510	902	2.34e-48	171	92.4	53.1
tr|A0A7J6E955|A0A7J6E955_CANSA	P38095	40.4	57	313	1241	8.53e-07	41.6	17.3	4.6
tr|A0A7J6E955|A0A7J6E955_CANSA	A5H0J2	39.3	56	313	1830	3.59e-06	39.7	17.9	3.1
tr|A0A7J6EJ49|A0A7J6EJ49_CANSA	P32528	30.7	511	2207	1835	8.57e-60	219	23.0	24.1
tr|A0A7J6EJ49|A0A7J6EJ49_CANSA	A5H0J2	28.7	592	2207	1830	4.34e-59	217	26.4	27.9
tr|A0A7J6EJ49|A0A7J6EJ49_CANSA	P38095	29.3	518	2207	1241	9.39e-51	189	22.8	36.5
tr|A0A7J6EK26|A0A7J6EK26_CANSA	Q63ZT8	45.2	476	506	902	2.53e-151	447	92.9	52.8
tr|A0A7J6EK26|A0A7J6EK26_CANSA	Q8K009	46.6	476	506	923	3.07e-151	447	92.9	51.6
tr|A0A7J6EK26|A0A7J6EK26_CANSA	Q3SY69	46.6	476	506	923	6.09e-151	447	92.9	51.6
tr|A0A7J6EK26|A0A7J6EK26_CANSA	Q6GNL7	45.6	476	506	902	9.97e-151	446	92.9	52.8
tr|A0A7J6EK26|A0A7J6EK26_CANSA	O75891	46.2	476	506	902	1.71e-148	440	92.9	52.8
