tr|A0A7J6G8Q5|A0A7J6G8Q5_CANSA	A0A7W7S5D1	37.2	78	1208	519	1.20e-06	48.5	6.2	13.7
tr|A0A7J6HFI2|A0A7J6HFI2_CANSA	A0A7W7S5D1	32.2	183	1777	519	2.91e-13	70.5	10.0	31.0
tr|A0A7J6HXS8|A0A7J6HXS8_CANSA	A0A7W7S5D1	37.2	78	1145	519	1.13e-06	48.5	6.6	13.7
tr|A0A7J6DYX7|A0A7J6DYX7_CANSA	A0A5S5CMJ0	27.7	350	371	732	3.33e-15	73.2	84.6	44.9
tr|A0A7J6DYX7|A0A7J6DYX7_CANSA	A0A239I757	27.5	357	371	722	1.02e-12	65.5	88.7	47.2
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A1I0CMJ9	33.5	370	410	732	1.91e-39	146	87.8	47.7
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A1H3CRG5	33.9	360	410	725	2.53e-39	145	85.4	46.8
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A1G9SXZ3	32.3	365	410	720	1.56e-38	143	86.6	47.8
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A5S5CMJ0	32.1	361	410	732	2.55e-37	140	85.1	47.0
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A238X946	31.9	370	410	726	3.40e-37	139	87.8	48.1
tr|A0A7J6HP57|A0A7J6HP57_CANSA	A0A239I757	32.6	362	410	722	3.83e-36	136	86.3	47.9
tr|A0A7J6I8F8|A0A7J6I8F8_CANSA	A0A5S5CMJ0	30.9	204	450	732	3.21e-13	67.8	43.8	26.5
tr|A0A7J6I8F8|A0A7J6I8F8_CANSA	A0A239I757	30.5	174	450	722	1.85e-09	55.8	37.1	23.7
