tr|A0A7J6DMT4|A0A7J6DMT4_CANSA	Q7XZQ7	31.0	319	340	368	8.18e-36	121	88.8	78.8
tr|A0A7J6DMT4|A0A7J6DMT4_CANSA	Q7XZQ6	27.9	312	340	337	1.63e-31	109	88.5	85.2
tr|A0A7J6DPZ2|A0A7J6DPZ2_CANSA	Q7XZQ7	27.6	319	355	368	4.28e-37	125	80.6	86.4
tr|A0A7J6DPZ2|A0A7J6DPZ2_CANSA	Q7XZQ6	27.8	324	355	337	2.23e-32	112	79.4	94.7
tr|A0A7J6DQD1|A0A7J6DQD1_CANSA	Q7XZQ7	85.8	339	384	368	2.01e-221	598	88.3	92.1
tr|A0A7J6DQD1|A0A7J6DQD1_CANSA	Q7XZQ6	34.2	333	384	337	1.44e-57	179	85.2	94.4
tr|A0A7J6DZG5|A0A7J6DZG5_CANSA	Q7XZQ7	33.4	305	387	368	5.45e-48	155	77.5	80.7
tr|A0A7J6DZG5|A0A7J6DZG5_CANSA	Q7XZQ6	30.5	321	387	337	4.08e-46	149	81.1	92.0
tr|A0A7J6ESI9|A0A7J6ESI9_CANSA	Q7XZQ7	30.4	319	340	368	1.08e-33	115	88.8	78.8
tr|A0A7J6ESI9|A0A7J6ESI9_CANSA	Q7XZQ6	27.9	312	340	337	1.13e-30	107	88.5	85.2
tr|A0A7J6FH81|A0A7J6FH81_CANSA	Q7XZQ6	26.7	322	358	337	6.88e-36	121	87.7	87.2
tr|A0A7J6FH81|A0A7J6FH81_CANSA	Q7XZQ7	27.8	317	358	368	6.38e-30	105	86.9	79.3
tr|A0A7J6FIF5|A0A7J6FIF5_CANSA	Q7XZQ6	41.3	349	354	337	4.88e-95	275	96.9	99.1
tr|A0A7J6FIF5|A0A7J6FIF5_CANSA	Q7XZQ7	31.2	333	354	368	3.84e-52	165	92.9	86.4
tr|A0A7J6FQN9|A0A7J6FQN9_CANSA	Q7XZQ6	36.9	195	267	337	8.69e-43	137	72.7	54.0
tr|A0A7J6FQN9|A0A7J6FQN9_CANSA	Q7XZQ7	38.5	192	267	368	5.13e-38	125	68.5	48.1
tr|A0A7J6G3P4|A0A7J6G3P4_CANSA	Q7XZQ7	27.7	321	361	368	1.28e-26	96.7	88.1	73.1
tr|A0A7J6G430|A0A7J6G430_CANSA	Q7XZQ7	27.0	274	360	368	2.36e-26	95.9	75.6	68.5
tr|A0A7J6G8P9|A0A7J6G8P9_CANSA	Q7XZQ6	32.6	322	449	337	6.61e-52	166	68.6	92.6
tr|A0A7J6G8P9|A0A7J6G8P9_CANSA	Q7XZQ7	35.4	285	449	368	7.83e-48	156	61.2	75.8
tr|A0A7J6GGF7|A0A7J6GGF7_CANSA	Q7XZQ7	84.4	307	335	368	1.05e-194	528	89.9	83.4
tr|A0A7J6GGF7|A0A7J6GGF7_CANSA	Q7XZQ6	34.0	309	335	337	1.09e-52	165	89.0	87.2
tr|A0A7J6GJW3|A0A7J6GJW3_CANSA	Q7XZQ7	80.2	333	374	368	2.78e-207	562	88.5	90.5
tr|A0A7J6GJW3|A0A7J6GJW3_CANSA	Q7XZQ6	33.7	294	374	337	6.50e-56	175	77.3	86.1
tr|A0A7J6GSZ3|A0A7J6GSZ3_CANSA	Q7XZQ6	29.2	233	283	337	2.51e-34	115	78.8	67.1
tr|A0A7J6GSZ3|A0A7J6GSZ3_CANSA	Q7XZQ7	28.5	239	283	368	5.06e-29	101	79.5	62.5
tr|A0A7J6GV56|A0A7J6GV56_CANSA	Q7XZQ6	28.6	301	331	337	1.88e-40	133	85.5	86.6
tr|A0A7J6GV56|A0A7J6GV56_CANSA	Q7XZQ7	29.3	290	331	368	3.45e-35	119	83.1	75.8
tr|A0A7J6GVG1|A0A7J6GVG1_CANSA	Q7XZQ7	33.0	279	390	368	9.09e-43	141	71.0	73.9
tr|A0A7J6GVG1|A0A7J6GVG1_CANSA	Q7XZQ6	30.7	339	390	337	4.83e-42	139	84.1	97.3
tr|A0A7J6H0U4|A0A7J6H0U4_CANSA	Q7XZQ7	31.3	262	1037	368	1.46e-35	126	24.4	69.0
tr|A0A7J6H0U4|A0A7J6H0U4_CANSA	Q7XZQ6	28.8	240	1037	337	8.20e-33	117	22.7	69.4
tr|A0A7J6HTI1|A0A7J6HTI1_CANSA	Q7XZQ7	35.9	273	327	368	5.66e-43	140	79.2	72.6
tr|A0A7J6HTI1|A0A7J6HTI1_CANSA	Q7XZQ6	30.1	292	327	337	6.85e-37	123	84.1	84.3
tr|A0A7J6HZC8|A0A7J6HZC8_CANSA	Q7XZQ7	32.4	278	367	368	1.51e-40	135	72.5	73.4
tr|A0A7J6HZC8|A0A7J6HZC8_CANSA	Q7XZQ6	28.4	299	367	337	1.16e-38	129	78.2	86.4
tr|A0A7J6I191|A0A7J6I191_CANSA	Q7XZQ6	31.5	327	376	337	2.26e-46	150	85.1	93.5
tr|A0A7J6I191|A0A7J6I191_CANSA	Q7XZQ7	30.3	294	376	368	2.53e-39	132	77.1	77.7
tr|A0A7J6I1N3|A0A7J6I1N3_CANSA	Q7XZQ6	37.6	295	385	337	6.29e-68	206	75.8	85.2
