Entry	Rhea ID	Organism	Protein names
F2XF99	RHEA:27421 RHEA:32691	Picea engelmannii x Picea glauca (Hybrid white spruce)	(E,E)-alpha-farnesene synthase (EC 4.2.3.46) ((E)-beta-ocimene synthase) (EC 4.2.3.106) (Terpene synthase TPS-Far/Oci) (PgxeTPS-Far/Oci)
G5CV52	RHEA:68524 RHEA:29511 RHEA:27425 RHEA:68400 RHEA:68468 RHEA:68640 RHEA:16965 RHEA:32691 RHEA:25500 RHEA:32559 RHEA:68788 RHEA:31427 RHEA:30471	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	Terpene synthase 17 (SlTPS17) ((+)-valencene synthase TPS17) (EC 4.2.3.73) ((E)-beta-farnesene synthase TPS17) (EC 4.2.3.47) ((E)-beta-ocimene synthase TPS17) (EC 4.2.3.106) ((E)-gamma-bisabolene synthase TPS17) (EC 4.2.3.-) ((Z)-beta-ocimene synthase TPS17) (EC 4.2.3.-) ((Z)-gamma-bisabolene synthase TPS17) (EC 4.2.3.-) (Alpha-bergamotene synthase TPS17) (EC 4.2.3.54, EC 4.2.3.81) (Beta-bisabolene synthase TPS17) (EC 4.2.3.-) (Beta-myrcene synthase TPS17) (EC 4.2.3.15) (Gamma-gurjunene synthase TPS17) (EC 4.2.3.-) (Gamma-terpinene synthase TPS17) (EC 4.2.3.114) (Limonene synthase TPS17) (EC 4.2.3.-) (Terpinolene synthase TPS17) (EC 4.2.3.113)
G8H5M8	RHEA:31895 RHEA:28294 RHEA:68524 RHEA:25500 RHEA:68640 RHEA:16965 RHEA:32691 RHEA:68788 RHEA:68784	Solanum habrochaites (Wild tomato) (Lycopersicon hirsutum)	Sesquiterpene synthase 12 (ShTPS12) ((E)-beta-ocimene synthase TPS12) (EC 4.2.3.106) ((Z)-gamma-bisabolene synthase TPS12) (EC 4.2.3.-) (Alpha-humulene synthase TPS12) (EC 4.2.3.104) (Beta bisabolene synthase TPS12) (EC 4.2.3.-) (Beta caryophyllene synthase TPS12) (EC 4.2.3.57) (Beta-myrcene synthase TPS12) (EC 4.2.3.15) (Gamma-curcumene synthase TPS12) (EC 4.2.3.-) (Limonene synthase TPS12) (EC 4.2.3.-) (Terpinolene synthase TPS12) (EC 4.2.3.113)
G8H5N0	RHEA:29511 RHEA:27425 RHEA:68400 RHEA:68524 RHEA:68468 RHEA:68640 RHEA:16965 RHEA:32691 RHEA:25500 RHEA:32559 RHEA:68788 RHEA:31427 RHEA:30471	Solanum habrochaites (Wild tomato) (Lycopersicon hirsutum)	Terpene synthase 17 (ShTPS17) ((+)-valencene synthase TPS17) (EC 4.2.3.73) ((E)-beta-farnesene synthase TPS17) (EC 4.2.3.47) ((E)-beta-ocimene synthase TPS17) (EC 4.2.3.106) ((E)-gamma-bisabolene synthase TPS17) (EC 4.2.3.-) ((Z)-beta-ocimene synthase TPS17) (EC 4.2.3.-) ((Z)-gamma-bisabolene synthase TPS17) (EC 4.2.3.-) (Alpha-bergamotene synthase TPS17) (EC 4.2.3.54, EC 4.2.3.81) (Beta-bisabolene synthase TPS17) (EC 4.2.3.-) (Beta-myrcene synthase TPS17) (EC 4.2.3.15) (Gamma-gurjunene synthase TPS17) (EC 4.2.3.-) (Gamma-terpinene synthase TPS17) (EC 4.2.3.114) (Limonene synthase TPS17) (EC 4.2.3.-) (Terpinolene synthase TPS17) (EC 4.2.3.113)
H6WZF2	RHEA:32551 RHEA:68636 RHEA:16965 RHEA:68640 RHEA:32543	Nicotiana alata (Winged tobacco) (Persian tobacco)	Terpineol synthase, chloroplastic (EC 4.2.3.111) (1,8-cineol synthase, chloroplastic) (EC 4.2.3.108) (Beta-myrcene synthase) (EC 4.2.3.15) (Limonene synthase) (EC 4.2.3.-) (Sabinene synthase) (EC 4.2.3.-)
O05307	RHEA:48340 RHEA:15421 RHEA:43740 RHEA:33631 RHEA:33627 RHEA:33623 RHEA:33619 RHEA:30751 RHEA:33615 RHEA:44228 RHEA:33607 RHEA:44204 RHEA:44212 RHEA:44216 RHEA:44220 RHEA:44224 RHEA:44192 RHEA:44196 RHEA:44208 RHEA:44200	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Medium/long-chain-fatty-acid--CoA ligase FadD6 (EC 6.2.1.2) (EC 6.2.1.3) (FACL6)
O07006	RHEA:33227 RHEA:33807 RHEA:75055	Bacillus subtilis (strain 168)	Phenolic acid decarboxylase PadC (PAD) (EC 4.1.1.102)
O14975	RHEA:38879 RHEA:33655 RHEA:38879 RHEA:15421 RHEA:19713 RHEA:30751 RHEA:33607 RHEA:21380 RHEA:44936 RHEA:47264 RHEA:36139 RHEA:54536 RHEA:33639 RHEA:44932 RHEA:22976	Homo sapiens (Human)	Long-chain fatty acid transport protein 2 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein 2) (FATP-2) (Fatty-acid-coenzyme A ligase, very long-chain 1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Phytanate--CoA ligase) (EC 6.2.1.24) (Solute carrier family 27 member 2) (THCA-CoA ligase) (EC 6.2.1.7) (Very long-chain acyl-CoA synthetase) (VLACS) (VLCS) (EC 6.2.1.-) (Very long-chain-fatty-acid-CoA ligase)
O23171	RHEA:32919 RHEA:55372 RHEA:33611	Arabidopsis thaliana (Mouse-ear cress)	Methylesterase 9 (AtMES9) (EC 3.1.1.-)
O23512	RHEA:32919 RHEA:55372 RHEA:67176	Arabidopsis thaliana (Mouse-ear cress)	pFDCC methylesterase MES16 (EC 3.1.1.-) (Methylesterase 16) (AtMES16) (Pheophorbidase) (AtPPD)
O33855	RHEA:48340 RHEA:43740 RHEA:44088 RHEA:33631 RHEA:33627 RHEA:33623 RHEA:33619 RHEA:33607 RHEA:44936 RHEA:19713	Mycobacterium avium	Medium-chain acyl-CoA ligase Mig (EC 6.2.1.2) (Macrophage-induced gene) (Medium-chain fatty acid acyl-CoA synthetase)
O35488	RHEA:38879 RHEA:33655 RHEA:15421 RHEA:19713 RHEA:33607 RHEA:44936 RHEA:30751 RHEA:47264 RHEA:36139 RHEA:21380 RHEA:54536 RHEA:33639 RHEA:44932 RHEA:22976	Mus musculus (Mouse)	Long-chain fatty acid transport protein 2 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein 2) (FATP-2) (Fatty-acid-coenzyme A ligase, very long-chain 1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Phytanate--CoA ligase) (EC 6.2.1.24) (Solute carrier family 27 member 2) (Slc27a2) (THCA-CoA ligase) (EC 6.2.1.7) (Very long-chain acyl-CoA synthetase) (VLACS) (VLCS) (EC 6.2.1.-) (Very long-chain-fatty-acid-CoA ligase)
O70490	RHEA:48340 RHEA:10132 RHEA:43740 RHEA:46172 RHEA:33631 RHEA:33627	Rattus norvegicus (Rat)	Acyl-coenzyme A synthetase ACSM2, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 2) (Benzoate--CoA ligase) (EC 6.2.1.25) (Butyrate--CoA ligase 2) (Butyryl-coenzyme A synthetase 2) (Kidney-specific protein KS) (Middle-chain acyl-CoA synthetase 2)
O80472	RHEA:32919 RHEA:33611	Arabidopsis thaliana (Mouse-ear cress)	Methylesterase 7 (AtMES7) (EC 3.1.1.-)
O80476	RHEA:32919 RHEA:55372 RHEA:33611 RHEA:85503	Arabidopsis thaliana (Mouse-ear cress)	Methylesterase 2 (AtMES2) (EC 3.1.1.-) (Protein METHYLESTERASE 8) (AtME8)
O81192	RHEA:18209 RHEA:32567 RHEA:32575	Salvia officinalis (Sage)	(+)-bornyl diphosphate synthase, chloroplastic (BPPS) (EC 5.5.1.8) ((+)-alpha-pinene synthase) (EC 4.2.3.121) ((+)-camphene synthase) (EC 4.2.3.116) (SBS)
O88561	RHEA:38879 RHEA:15421 RHEA:19713 RHEA:30751 RHEA:33607 RHEA:33651 RHEA:54536 RHEA:33639	Mus musculus (Mouse)	Long-chain fatty acid transport protein 3 (FATP-3) (Fatty acid transport protein 3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 3) (Very long-chain acyl-CoA synthetase homolog 3) (VLCS-3) (EC 6.2.1.-)
O88736	RHEA:24616 RHEA:34787 RHEA:36379 RHEA:33459 RHEA:46832 RHEA:18409 RHEA:46852 RHEA:42116 RHEA:16297	Mus musculus (Mouse)	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 (17-beta-hydroxysteroid dehydrogenase 7) (17-beta-HSD 7) (3-keto-steroid reductase) (EC 1.1.1.270) (Dihydrotestosterone oxidoreductase) (EC 1.1.1.210) (Estradiol 17-beta-dehydrogenase 7) (EC 1.1.1.62)
P00330	RHEA:10736 RHEA:10740 RHEA:25290 RHEA:12168 RHEA:50704 RHEA:33199 RHEA:60972 RHEA:24528 RHEA:24620 RHEA:64560 RHEA:41984 RHEA:64692	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Alcohol dehydrogenase 1 (EC 1.1.1.1) (EC 1.1.1.54) (EC 1.1.1.78) (Alcohol dehydrogenase I) (ADHI) (NADH-dependent methylglyoxal reductase) (YADH-1)
P00331	RHEA:10736 RHEA:10740 RHEA:25290 RHEA:33199 RHEA:60972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Alcohol dehydrogenase 2 (EC 1.1.1.1) (Alcohol dehydrogenase II) (ADHII) (YADH-2)
P07246	RHEA:10736 RHEA:10740 RHEA:25290 RHEA:33199 RHEA:60972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Alcohol dehydrogenase 3, mitochondrial (EC 1.1.1.1) (Alcohol dehydrogenase III) (ADHIII) (YADH-3)
P07327	RHEA:10736 RHEA:10740 RHEA:33199 RHEA:50704	Homo sapiens (Human)	Alcohol dehydrogenase 1A (EC 1.1.1.1) (Alcohol dehydrogenase subunit alpha)
P08684	RHEA:17149 RHEA:47212 RHEA:47280 RHEA:47332 RHEA:47336 RHEA:47208 RHEA:47292 RHEA:47204 RHEA:53260 RHEA:53264 RHEA:46296 RHEA:53444 RHEA:53212 RHEA:53200 RHEA:47256 RHEA:47252 RHEA:47260 RHEA:55832 RHEA:55828 RHEA:50256 RHEA:46128 RHEA:46140 RHEA:46144 RHEA:50264 RHEA:52284 RHEA:52288 RHEA:52296 RHEA:52292 RHEA:49860 RHEA:49856 RHEA:39779 RHEA:52120 RHEA:52124 RHEA:53140 RHEA:53144 RHEA:53148 RHEA:42092 RHEA:51984 RHEA:20149 RHEA:55928 RHEA:55924 RHEA:32895 RHEA:49160	Homo sapiens (Human)	Cytochrome P450 3A4 (EC 1.14.14.1) (1,4-cineole 2-exo-monooxygenase) (1,8-cineole 2-exo-monooxygenase) (EC 1.14.14.56) (Albendazole monooxygenase (sulfoxide-forming)) (EC 1.14.14.73) (Albendazole sulfoxidase) (CYPIIIA3) (CYPIIIA4) (Cholesterol 25-hydroxylase) (Cytochrome P450 3A3) (Cytochrome P450 HLp) (Cytochrome P450 NF-25) (Cytochrome P450-PCN1) (Nifedipine oxidase) (Quinine 3-monooxygenase) (EC 1.14.14.55)
P28469	RHEA:10736 RHEA:10740 RHEA:33199 RHEA:50704 RHEA:41984	Macaca mulatta (Rhesus macaque)	Alcohol dehydrogenase 1A (EC 1.1.1.1) (Alcohol dehydrogenase subunit alpha)
P37686	RHEA:13161 RHEA:10736 RHEA:10740 RHEA:33199	Escherichia coli (strain K12)	Probable L-threonine dehydrogenase (EC 1.1.1.1) (EC 1.1.1.103) (ORF_f382)
P38225	RHEA:54536 RHEA:33639	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Very long-chain fatty acid transport protein (EC 6.2.1.-) (Very-long-chain acyl-CoA synthetase) (VLCS)
P39518	RHEA:15421 RHEA:33607 RHEA:30751 RHEA:33647 RHEA:33619 RHEA:33643 RHEA:33651 RHEA:33623 RHEA:44076 RHEA:44080 RHEA:44084 RHEA:33627 RHEA:33631 RHEA:44088 RHEA:44092	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Long-chain-fatty-acid--CoA ligase 2 (EC 6.2.1.3) (Fatty acid activator 2) (Long-chain acyl-CoA synthetase 2)
P56937	RHEA:24616 RHEA:34787 RHEA:36379 RHEA:33459 RHEA:46832 RHEA:18409 RHEA:46852 RHEA:16297 RHEA:46216	Homo sapiens (Human)	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 (17-beta-hydroxysteroid dehydrogenase 7) (17-beta-HSD 7) (3-keto-steroid reductase) (EC 1.1.1.270) (Dihydrotestosterone oxidoreductase) (EC 1.1.1.210) (Estradiol 17-beta-dehydrogenase 7) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 37C member 1)
P69451	RHEA:15421 RHEA:30751 RHEA:33623 RHEA:33607 RHEA:33619 RHEA:33627 RHEA:33631	Escherichia coli (strain K12)	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase) (Acyl-CoA synthetase)
P97524	RHEA:38879 RHEA:33655 RHEA:15421 RHEA:19713 RHEA:44936 RHEA:30751 RHEA:33607 RHEA:47264 RHEA:36139 RHEA:21380 RHEA:54536 RHEA:33639 RHEA:44932 RHEA:22976	Rattus norvegicus (Rat)	Long-chain fatty acid transport protein 2 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein 2) (FATP-2) (Fatty-acid-coenzyme A ligase, very long-chain 1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Phytanate--CoA ligase) (EC 6.2.1.24) (Solute carrier family 27 member 2) (THCA-CoA ligase) (EC 6.2.1.7) (Very long-chain acyl-CoA synthetase) (VLACS) (VLCS) (EC 6.2.1.-) (Very long-chain-fatty-acid-CoA ligase)
P97849	RHEA:38879 RHEA:33655 RHEA:45256 RHEA:71395 RHEA:45264 RHEA:15421 RHEA:19713 RHEA:54536 RHEA:33639	Rattus norvegicus (Rat)	Long-chain fatty acid transport protein 1 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein) (Fatty acid transport protein 1) (FATP-1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 1) (Very long-chain acyl-CoA synthetase) (EC 6.2.1.-)
P9WQ37	RHEA:15421 RHEA:43748 RHEA:33639 RHEA:30751 RHEA:33623	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Long-chain-fatty-acid--CoA ligase FadD13 (EC 6.2.1.3) (Fatty acyl-CoA ligase) (FACL) (FACL13) (Fatty acyl-CoA synthetase) (ACS) (FACS) (Very-long-chain fatty-acyl-CoA synthetase) (ACSVL)
P9WQ51	RHEA:48340 RHEA:15421 RHEA:29291 RHEA:43740 RHEA:33631 RHEA:33627 RHEA:33623 RHEA:33619 RHEA:30751 RHEA:33615 RHEA:44212 RHEA:44216 RHEA:44220 RHEA:44224 RHEA:44192 RHEA:44196 RHEA:44208 RHEA:44200 RHEA:43880	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Medium/long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase (FACL) (EC 6.2.1.2) (EC 6.2.1.3) (EC 6.2.1.42) (Acyl-CoA synthetase) (FACL19) (Steroid-CoA ligase) (Steroid-coenzyme A ligase)
Q03034	RHEA:33227 RHEA:46920 RHEA:33807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Ferulic acid decarboxylase 1 (EC 4.1.1.102) (Phenacrylate decarboxylase)
Q08AH1	RHEA:48340 RHEA:10132 RHEA:46700 RHEA:33631 RHEA:33627 RHEA:33623 RHEA:33619 RHEA:43740 RHEA:46172 RHEA:30751	Homo sapiens (Human)	Acyl-coenzyme A synthetase ACSM1, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 1) (Benzoate--CoA ligase) (EC 6.2.1.25) (Butyrate--CoA ligase 1) (Butyryl-coenzyme A synthetase 1) (Lipoate-activating enzyme) (Middle-chain acyl-CoA synthetase 1) (Xenobiotic/medium-chain fatty acid-CoA ligase HXM-B)
Q08AH3	RHEA:48340 RHEA:10132 RHEA:43740 RHEA:46172 RHEA:33631 RHEA:33627	Homo sapiens (Human)	Acyl-coenzyme A synthetase ACSM2A, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 2A) (Benzoate--CoA ligase) (EC 6.2.1.25) (Butyrate--CoA ligase 2A) (Butyryl-coenzyme A synthetase 2A) (Middle-chain acyl-CoA synthetase 2A)
Q14693	RHEA:27429 RHEA:27429 RHEA:43296 RHEA:43292 RHEA:43288 RHEA:43284 RHEA:43280 RHEA:33335 RHEA:43260 RHEA:43256 RHEA:41255 RHEA:43252 RHEA:43248 RHEA:43240 RHEA:43244 RHEA:43236 RHEA:27429 RHEA:43296 RHEA:43292 RHEA:43288 RHEA:43284 RHEA:43280 RHEA:43260 RHEA:43256 RHEA:41255 RHEA:43252 RHEA:43248 RHEA:43240 RHEA:43244 RHEA:27429 RHEA:43296 RHEA:43292 RHEA:43288 RHEA:43284 RHEA:43280 RHEA:43260 RHEA:43256 RHEA:41255 RHEA:43252 RHEA:43248 RHEA:43240 RHEA:43244	Homo sapiens (Human)	Phosphatidate phosphatase LPIN1 (EC 3.1.3.4) (Lipin-1)
Q2XU92	RHEA:15421 RHEA:19713 RHEA:30751 RHEA:33607 RHEA:33651 RHEA:33639	Mus musculus (Mouse)	Long-chain-fatty-acid--CoA ligase ACSBG2 (EC 6.2.1.3) (Acyl-CoA synthetase bubblegum family member 2) (Arachidonate--CoA ligase ACSBG2) (EC 6.2.1.15) (Bubblegum-related protein)
Q3ZKN0	RHEA:38879 RHEA:33655 RHEA:45256 RHEA:71395 RHEA:45264 RHEA:15421 RHEA:19713 RHEA:54536 RHEA:33639	Bos taurus (Bovine)	Long-chain fatty acid transport protein 1 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein 1) (FATP-1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 1) (Very long-chain acyl-CoA synthetase) (EC 6.2.1.-)
Q4G176	RHEA:33639 RHEA:32139	Homo sapiens (Human)	Malonate--CoA ligase ACSF3, mitochondrial (EC 6.2.1.76) (Acyl-CoA synthetase family member 3)
Q4LDG0	RHEA:38879 RHEA:23532 RHEA:22976 RHEA:43764 RHEA:47128 RHEA:47136 RHEA:54536 RHEA:33639 RHEA:43748 RHEA:15421 RHEA:33615 RHEA:46208	Mus musculus (Mouse)	Long-chain fatty acid transport protein 5 (FATP-5) (Fatty acid transport protein 5) (Bile acid-CoA ligase) (BA-CoA ligase) (BAL) (Bile acyl-CoA synthetase) (BACS) (EC 6.2.1.7) (Cholate--CoA ligase) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 5) (Very long-chain acyl-CoA synthetase-related protein) (VLACS-related) (VLACSR) (EC 6.2.1.-)
Q4R3Y4	RHEA:38879 RHEA:45264 RHEA:33655 RHEA:45256 RHEA:15421 RHEA:19713 RHEA:33607 RHEA:30751 RHEA:36139 RHEA:54536 RHEA:33639	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 4) (Very long-chain acyl-CoA synthetase 4) (ACSVL4) (EC 6.2.1.-)
Q5FVE4	RHEA:15421 RHEA:19713 RHEA:30751 RHEA:33607 RHEA:33651 RHEA:33639	Homo sapiens (Human)	Long-chain-fatty-acid--CoA ligase ACSBG2 (EC 6.2.1.3) (Acyl-CoA synthetase bubblegum family member 2) (Arachidonate--CoA ligase ACSBG2) (EC 6.2.1.15) (Bubblegum-related protein) (PRTD-NY3)
Q5K4L6	RHEA:38879 RHEA:15421 RHEA:30751 RHEA:33607 RHEA:33651 RHEA:19713 RHEA:54536 RHEA:33639	Homo sapiens (Human)	Long-chain fatty acid transport protein 3 (FATP-3) (Fatty acid transport protein 3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 3) (Very long-chain acyl-CoA synthetase homolog 3) (VLCS-3) (EC 6.2.1.-)
Q5RDY4	RHEA:38879 RHEA:45264 RHEA:33655 RHEA:45256 RHEA:15421 RHEA:19713 RHEA:33607 RHEA:30751 RHEA:36139 RHEA:54536 RHEA:33639	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 4) (Very long-chain acyl-CoA synthetase 4) (ACSVL4) (EC 6.2.1.-)
Q5UB07	RHEA:32687 RHEA:32691	Medicago truncatula (Barrel medic) (Medicago tribuloides)	Tricyclene synthase TPS4, chloroplastic (EC 4.2.3.105) ((E)-beta-ocimene synthase) (MtEBOS) (MtEbetaOS) (EC 4.2.3.106) (Terpenoid synthase 4) (MtTPS4)
