Entry	Rhea ID	Organism	Protein names
P15535	RHEA:12404 RHEA:22932 RHEA:17745 RHEA:31499 RHEA:62552 RHEA:62548 RHEA:83935 RHEA:83939 RHEA:83955 RHEA:83959 RHEA:83963 RHEA:83975 RHEA:85259 RHEA:85291 RHEA:85271 RHEA:85399 RHEA:85387 RHEA:85391 RHEA:84127 RHEA:85227 RHEA:85155 RHEA:85151 RHEA:85471 RHEA:85223 RHEA:84131 RHEA:83979 RHEA:83983	Mus musculus (Mouse)	Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (Neolactotriaosylceramide beta-1,4-galactosyltransferase) (EC 2.4.1.275) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1]
P17439	RHEA:13269 RHEA:14297 RHEA:11956 RHEA:58264 RHEA:58316 RHEA:58324 RHEA:70303 RHEA:70307 RHEA:70311 RHEA:70315 RHEA:70235 RHEA:70255 RHEA:70239 RHEA:70251	Mus musculus (Mouse)	Lysosomal acid glucosylceramidase (Lysosomal acid GCase) (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)
P17563	RHEA:11812	Mus musculus (Mouse)	Methanethiol oxidase (MTO) (EC 1.8.3.4) (56 kDa selenium-binding protein) (SBP56) (SP56) (Selenium-binding protein 1)
P18886	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Rattus norvegicus (Rat)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
P23492	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750	Mus musculus (Mouse)	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)
P23786	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Homo sapiens (Human)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
P32198	RHEA:12661 RHEA:16261	Rattus norvegicus (Rat)	Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A) (Succinyltransferase CPT1A) (EC 2.3.1.-)
P50416	RHEA:12661 RHEA:16261	Homo sapiens (Human)	Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A) (Succinyltransferase CPT1A) (EC 2.3.1.-)
P52825	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Mus musculus (Mouse)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
P54997	RHEA:12945	Rhodococcus qingshengii	2'-hydroxybiphenyl-2-sulfinate desulfinase (EC 3.13.1.3) (2-(2-hydroxyphenyl)benzenesulfinate desulfinase) (HPBS desulfinase) (Dibenzothiophene desulfurization enzyme B)
P55859	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750	Bos taurus (Bovine)	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)
P85973	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750	Rattus norvegicus (Rat)	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)
P97742	RHEA:12661 RHEA:16261	Mus musculus (Mouse)	Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A) (Succinyltransferase CPT1A) (EC 2.3.1.-)
Q05603	RHEA:11196	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase)
Q13228	RHEA:11812	Homo sapiens (Human)	Methanethiol oxidase (MTO) (EC 1.8.3.4) (56 kDa selenium-binding protein) (SBP56) (SP56) (Selenium-binding protein 1)
Q2KHZ8	RHEA:13269 RHEA:14297 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70303 RHEA:70307 RHEA:70311 RHEA:70315 RHEA:70235 RHEA:70255 RHEA:70239 RHEA:70251	Bos taurus (Bovine)	Lysosomal acid glucosylceramidase (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)
Q2KJB7	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Bos taurus (Bovine)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
Q58999	RHEA:11460 RHEA:20105	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	Bifunctional ADP-specific glucokinase/phosphofructokinase (EC 2.7.1.146) (EC 2.7.1.147) (ADP-GK) (ADP-GK/PFK) (ADP-Pfk) (ADP-dependent glucokinase) (ADP-dependent phosphofructokinase)
Q5JE39	RHEA:11460 RHEA:62084	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	ADP-dependent glucose/glucosamine kinase (EC 2.7.1.-) (EC 2.7.1.147) (ADP-dependent glucokinase) (ADP-GK) (ADPGK) (Glucosamine kinase) (GlcN kinase)
Q5M868	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Rattus norvegicus (Rat)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q5R8E3	RHEA:13269 RHEA:14297 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70303 RHEA:70307 RHEA:70311 RHEA:70315 RHEA:70235 RHEA:70255 RHEA:70239 RHEA:70251	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Lysosomal acid glucosylceramidase (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)
Q5U3U3	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Danio rerio (Zebrafish) (Brachydanio rerio)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
Q60HG9	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
Q63704	RHEA:12661	Rattus norvegicus (Rat)	Carnitine O-palmitoyltransferase 1, muscle isoform (CPT1-M) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, muscle isoform) (CPT I) (CPTI-M) (Carnitine palmitoyltransferase 1B) (Carnitine palmitoyltransferase I-like protein)
Q69ZF3	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Mus musculus (Mouse)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q6P4X5	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
Q70KH2	RHEA:13269 RHEA:14297 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70303 RHEA:70307 RHEA:70311 RHEA:70315 RHEA:70235 RHEA:70255 RHEA:70239 RHEA:70251	Sus scrofa (Pig)	Lysosomal acid glucosylceramidase (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)
Q7M537	RHEA:11460 RHEA:62084	Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C)	ADP-dependent glucose/glucosamine kinase (EC 2.7.1.-) (EC 2.7.1.147) (ADP-dependent glucokinase) (ADP-GK) (ADPGK) (Glucosamine kinase) (GlcN kinase)
Q7X2H8	RHEA:11536	Arthrobacter globiformis	Choline oxidase (EC 1.1.3.17)
Q7ZXE1	RHEA:12661 RHEA:17177 RHEA:44828 RHEA:40279 RHEA:44832 RHEA:44840 RHEA:44844 RHEA:44848 RHEA:44852 RHEA:44856 RHEA:44860	Xenopus laevis (African clawed frog)	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)
Q80WN9	RHEA:12404 RHEA:22932 RHEA:17745	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	Beta-1,4-galactosyltransferase 2 (Beta-1,4-GalTase 2) (Beta4Gal-T2) (b4Gal-T2) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 2) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 2)
Q8BZT9	RHEA:27642 RHEA:27646 RHEA:13233 RHEA:11852 RHEA:24408 RHEA:83407	Mus musculus (Mouse)	Purine nucleoside phosphorylase LACC1 (EC 2.4.2.1) (Adenosine deaminase LACC1) (EC 3.5.4.4) (Fatty acid metabolism-immunity nexus) (Guanosine phosphorylase LACC1) (Isocyanic acid synthase) (EC 4.3.3.-) (Laccase domain-containing protein 1) (S-methyl-5'-thioadenosine phosphorylase LACC1) (EC 2.4.2.28)
Q8GU20	RHEA:12917	Rauvolfia serpentina (Serpentine wood) (Ophioxylon serpentinum)	Strictosidine-O-beta-D-glucosidase (EC 3.2.1.105)
Q8I3X4	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750 RHEA:30643	Plasmodium falciparum (isolate 3D7)	Purine nucleoside phosphorylase (EC 2.4.2.1) (PfPNP) (S-methyl-5'-thioinosine phosphorylase) (EC 2.4.2.44)
Q8IV20	RHEA:27642 RHEA:27646 RHEA:13233 RHEA:11852 RHEA:24408 RHEA:83407	Homo sapiens (Human)	Purine nucleoside phosphorylase LACC1 (EC 2.4.2.1) (Adenosine deaminase LACC1) (EC 3.5.4.4) (Fatty acid metabolism-immunity nexus) (Guanosine phosphorylase LACC1) (Isocyanic acid synthase) (EC 4.3.3.-) (Laccase domain-containing protein 1) (S-methyl-5'-thioadenosine phosphorylase LACC1) (EC 2.4.2.28)
Q8L163	RHEA:11176	Thermoanaerobacter brockii (Thermoanaerobium brockii)	Kojibiose phosphorylase (KP) (KPase) (EC 2.4.1.230)
Q8RUW5	RHEA:12625 RHEA:22664	Arabidopsis thaliana (Mouse-ear cress)	Serine carboxypeptidase-like 8 (Protein SINAPOYLGLUCOSE ACCUMULATOR 1) (Sinapoylglucose--malate O-sinapoyltransferase) (SMT) (EC 2.3.1.92) (Sinapoylglucose--sinapoylglucose O-sinapoyltransferase) (EC 2.3.1.103)
Q8T9Z7	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750 RHEA:30643	Plasmodium falciparum	Purine nucleoside phosphorylase (EC 2.4.2.1) (S-methyl-5'-thioinosine phosphorylase) (EC 2.4.2.44)
Q8U2I1	RHEA:19805 RHEA:13233 RHEA:27646	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	6-oxopurine nucleoside phosphorylase (EC 2.4.2.1) (Purine nucleoside phosphorylase) (PNP) (PfPNP)
Q8VDL4	RHEA:11460	Mus musculus (Mouse)	ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147)
Q8VIF7	RHEA:11812	Rattus norvegicus (Rat)	Methanethiol oxidase (MTO) (EC 1.8.3.4) (56 kDa selenium-binding protein) (SBP56) (SP56) (Selenium-binding protein 1) (Selenium-binding protein 2)
Q8VZU3	RHEA:12024	Arabidopsis thaliana (Mouse-ear cress)	Serine carboxypeptidase-like 19 (Protein SINAPOYLGLUCOSE ACCUMULATOR 2) (Sinapoylglucose--choline O-sinapoyltransferase) (SCT) (EC 2.3.1.91) [Cleaved into: Serine carboxypeptidase-like 19 chain A; Serine carboxypeptidase-like 19 chain B]
Q8ZJV7	RHEA:19805 RHEA:36431 RHEA:27646 RHEA:27642 RHEA:13233 RHEA:27742 RHEA:27738 RHEA:27750	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1)
Q92523	RHEA:12661	Homo sapiens (Human)	Carnitine O-palmitoyltransferase 1, muscle isoform (CPT1-M) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, muscle isoform) (CPT I) (CPTI-M) (Carnitine palmitoyltransferase 1B) (Carnitine palmitoyltransferase I-like protein)
Q94BU8	RHEA:12861	Arabidopsis thaliana (Mouse-ear cress)	Guanosine deaminase (EC 3.5.4.15) (tRNA-specific adenosine deaminase TAD4) (AtTAD4)
Q9BDT0	RHEA:13269 RHEA:14297 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70303 RHEA:70307 RHEA:70311 RHEA:70315 RHEA:70235 RHEA:70255 RHEA:70239 RHEA:70251	Pan troglodytes (Chimpanzee)	Lysosomal acid glucosylceramidase (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)
Q9BRR6	RHEA:11460	Homo sapiens (Human)	ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147) (RbBP-35)
Q9HCG7	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Homo sapiens (Human)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q9V2Z6	RHEA:11460 RHEA:62084	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	ADP-dependent glucose/glucosamine kinase (EC 2.7.1.-) (EC 2.7.1.147) (ADP-dependent glucokinase) (ADP-GK) (ADPGK) (Glucosamine kinase) (GlcN kinase)
Q9Z2Y2	RHEA:12404 RHEA:22932 RHEA:17745	Mus musculus (Mouse)	Beta-1,4-galactosyltransferase 2 (Beta-1,4-GalTase 2) (Beta4Gal-T2) (b4Gal-T2) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 2) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 2)
Q9ZT64	RHEA:12252	Pinus contorta (Shore pine) (Lodgepole pine)	Coniferin beta-glucosidase (EC 3.2.1.126)
A0A291P0C1	RHEA:11812	Hyphomicrobium sp	Methanethiol oxidase (MTO) (EC 1.8.3.4)
A0B0V3	RHEA:19805 RHEA:27642 RHEA:52540 RHEA:13233 RHEA:27646 RHEA:16037 RHEA:24388 RHEA:27638	Burkholderia cenocepacia (strain HI2424)	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (Inosine phosphorylase) (Thymidine phosphorylase) (Uridine phosphorylase) (Xanthosine phosphorylase)
A0KK62	RHEA:19805 RHEA:27642 RHEA:52540 RHEA:13233 RHEA:27646 RHEA:16037 RHEA:24388 RHEA:27638	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049)	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (Inosine phosphorylase) (Thymidine phosphorylase) (Uridine phosphorylase) (Xanthosine phosphorylase)
A0KRT7	RHEA:19805 RHEA:27642 RHEA:52540 RHEA:13233 RHEA:27646 RHEA:16037 RHEA:24388 RHEA:27638	Shewanella sp. (strain ANA-3)	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (Inosine phosphorylase) (Thymidine phosphorylase) (Uridine phosphorylase) (Xanthosine phosphorylase)
A0LAN9	RHEA:19805 RHEA:27642 RHEA:52540 RHEA:13233 RHEA:27646 RHEA:16037 RHEA:24388 RHEA:27638	Magnetococcus marinus (strain ATCC BAA-1437 / JCM 17883 / MC-1)	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (Inosine phosphorylase) (Thymidine phosphorylase) (Uridine phosphorylase) (Xanthosine phosphorylase)
