Entry	Rhea ID	Organism	Protein names
P49961	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64896 RHEA:64900 RHEA:64876	Homo sapiens (Human)	Ectonucleoside triphosphate diphosphohydrolase 1 (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39)
P55772	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64896 RHEA:64900 RHEA:64876	Mus musculus (Mouse)	Ectonucleoside triphosphate diphosphohydrolase 1 (NTPDase 1) (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39)
P79784	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:64896 RHEA:64900 RHEA:64876	Gallus gallus (Chicken)	Ectonucleoside triphosphate diphosphohydrolase 2 (NTPDase 2) (EC 3.6.1.5) (CD39 antigen-like 1) (Ecto-ATP diphosphohydrolase 2) (Ecto-ATPDase 2) (Ecto-ATPase 2)
P81383	RHEA:13781 RHEA:60996 RHEA:61240 RHEA:61244 RHEA:61236 RHEA:61232 RHEA:51404 RHEA:61228 RHEA:61248 RHEA:61284 RHEA:14437	Ophiophagus hannah (King cobra) (Naja hannah)	L-amino-acid oxidase (LAO) (Oh-LAAO) (EC 1.4.3.2)
P97687	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64896 RHEA:64900 RHEA:64876	Rattus norvegicus (Rat)	Ectonucleoside triphosphate diphosphohydrolase 1 (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39)
Q15800	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780 RHEA:62820	Homo sapiens (Human)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q3SWX2	RHEA:40111 RHEA:40103 RHEA:16645 RHEA:30143 RHEA:40059 RHEA:40119 RHEA:40223 RHEA:66984 RHEA:40799	Bos taurus (Bovine)	Acyl-coenzyme A thioesterase 9, mitochondrial (Acyl-CoA thioesterase 9) (EC 3.1.2.-) (EC 3.1.2.2) (Acyl-CoA thioester hydrolase 9)
Q3U2V3	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Mus musculus (Mouse)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q568Q0	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Danio rerio (Zebrafish) (Brachydanio rerio)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q5E9N4	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Bos taurus (Bovine)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q641Y7	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Rattus norvegicus (Rat)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q64602	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047 RHEA:70051	Rattus norvegicus (Rat)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q6Q272	RHEA:59880 RHEA:30595	Acinetobacter baumannii	p-hydroxyphenylacetate 3-hydroxylase, oxygenase component (EC 1.14.14.9) (4-HPA 3-hydroxylase) (4-HPA 3-monooxygenase large component) (p-hydroxyphenylacetate 3-hydroxylase C2 component)
Q6TGQ8	RHEA:13781 RHEA:60996 RHEA:61240 RHEA:61244 RHEA:61236 RHEA:61232 RHEA:61228 RHEA:61248 RHEA:61264 RHEA:61252	Bothrops moojeni (Lance-headed viper) (Caissaca)	L-amino-acid oxidase BmooLAAO-I (LAO) (EC 1.4.3.2)
Q6ZVK8	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Homo sapiens (Human)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (MutT homolog 3) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q8BG93	RHEA:23996 RHEA:44644 RHEA:67592 RHEA:28362 RHEA:47944 RHEA:48128 RHEA:70503 RHEA:70507	Mus musculus (Mouse)	Nucleotide triphosphate diphosphatase NUDT15 (EC 3.6.1.68) (EC 3.6.1.76) (EC 3.6.1.9) (MutT homolog 2) (mMTH2) (Nucleoside diphosphate-linked moiety X motif 15) (Nudix motif 15) (Nucleoside diphosphate-linked to another moiety X hydrolase 15) (Nudix hydrolase 15)
Q8N5Z0	RHEA:14089 RHEA:65560 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:12601 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Homo sapiens (Human)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q8PTX6	RHEA:70507 RHEA:70503 RHEA:48128 RHEA:47944	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	Prenyl-diphosphate phosphatase (EC 3.6.1.76) (Nudix hydrolase MM_2582) (Prenyl-phosphatase)
Q8VPD4	RHEA:13781 RHEA:61224 RHEA:61236 RHEA:61240 RHEA:61248 RHEA:61260 RHEA:61264 RHEA:60996 RHEA:14437 RHEA:51404 RHEA:20728 RHEA:61284 RHEA:61344	Rhodococcus opacus (Nocardia opaca)	L-amino acid oxidase (L-AAO) (LAO) (roLAAO) (EC 1.4.3.2)
Q96RQ9	RHEA:13781 RHEA:61244 RHEA:61240 RHEA:61248 RHEA:51404	Homo sapiens (Human)	L-amino-acid oxidase (LAAO) (LAO) (EC 1.4.3.2) (EC 1.4.3.25) (Interleukin-4-induced protein 1) (IL4-induced protein 1) (hIL4I1) (Protein Fig-1) (hFIG1)
Q9CRA4	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Mus musculus (Mouse)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q9MYU4	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:13065 RHEA:61436 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64896 RHEA:64900 RHEA:64876	Sus scrofa (Pig)	Ectonucleoside triphosphate diphosphohydrolase 1 (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39) [Cleaved into: Ectonucleoside triphosphate diphosphohydrolase 1 27 kDa subunit; Ectonucleoside triphosphate diphosphohydrolase 1 54 kDa subunit]
Q9NV35	RHEA:23996 RHEA:44644 RHEA:67592 RHEA:28362 RHEA:47944 RHEA:48128 RHEA:70503 RHEA:70507	Homo sapiens (Human)	Nucleotide triphosphate diphosphatase NUDT15 (EC 3.6.1.68) (EC 3.6.1.76) (EC 3.6.1.9) (MutT homolog 2) (MTH2) (Nucleoside diphosphate-linked moiety X motif 15) (Nudix motif 15) (Nucleoside diphosphate-linked to another moiety X hydrolase 15) (Nudix hydrolase 15)
Q9R0X4	RHEA:40111 RHEA:40103 RHEA:16645 RHEA:30143 RHEA:40059 RHEA:40119 RHEA:40223 RHEA:66984 RHEA:40799	Mus musculus (Mouse)	Acyl-coenzyme A thioesterase 9, mitochondrial (Acyl-CoA thioesterase 9) (EC 3.1.2.-) (EC 3.1.2.2) (Acyl coenzyme A thioester hydrolase 2) (MTE-2) (Acyl-CoA thioester hydrolase 9) (Mitochondrial 48 kDa acyl-CoA thioester hydrolase 1) (MT-ACT48.1) (Protein U8) (p48)
Q9WVM8	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Mus musculus (Mouse)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q9Y305	RHEA:40111 RHEA:40103 RHEA:16645 RHEA:30143 RHEA:40059 RHEA:40119 RHEA:40223 RHEA:66984 RHEA:40799	Homo sapiens (Human)	Acyl-coenzyme A thioesterase 9, mitochondrial (Acyl-CoA thioesterase 9) (EC 3.1.2.-) (EC 3.1.2.2) (Acyl-CoA thioester hydrolase 9)
Q9Y5L3	RHEA:36795 RHEA:23680 RHEA:36799 RHEA:20988 RHEA:61436 RHEA:13065 RHEA:77735 RHEA:28330 RHEA:35207 RHEA:64908 RHEA:29387 RHEA:64880 RHEA:64904 RHEA:19669 RHEA:22156 RHEA:64896 RHEA:64900 RHEA:64876	Homo sapiens (Human)	Ectonucleoside triphosphate diphosphohydrolase 2 (E-NTPDase 2) (NTPDase 2) (EC 3.6.1.5) (CD39 antigen-like 1) (Ecto-ATP diphosphohydrolase 2) (Ecto-ATPDase 2) (Ecto-ATPase 2)
S4S6Z0	RHEA:13781 RHEA:14437 RHEA:20728 RHEA:51404 RHEA:60996 RHEA:61224 RHEA:61228 RHEA:61232 RHEA:61236 RHEA:61240 RHEA:61248 RHEA:61260 RHEA:61264	Hebeloma cylindrosporum	L-amino-acid oxidase 4 (LAAO4) (EC 1.4.3.-) (EC 1.4.3.11) (EC 1.4.3.14) (EC 1.4.3.2) (EC 1.4.3.25)
O35532	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Rattus norvegicus (Rat)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Neuropep 1) (RANP-1) (Sterol-C4-methyl oxidase)
P0ADR9	RHEA:13425 RHEA:20129 RHEA:52708 RHEA:30075 RHEA:20469 RHEA:52704 RHEA:52712	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase (EC 3.2.2.-) (EC 3.2.2.10) (AMP nucleosidase) (EC 3.2.2.4) (CMP nucleosidase) (GMP nucleosidase) (IMP nucleosidase) (UMP nucleosidase) (dTMP nucleosidase)
P0ADS0	RHEA:13425 RHEA:20129 RHEA:52708 RHEA:30075 RHEA:20469 RHEA:52704 RHEA:52712	Escherichia coli O157:H7	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase (EC 3.2.2.-) (EC 3.2.2.10) (AMP nucleosidase) (EC 3.2.2.4) (CMP nucleosidase) (GMP nucleosidase) (IMP nucleosidase) (UMP nucleosidase) (dTMP nucleosidase)
P0ADS1	RHEA:13425 RHEA:20129 RHEA:52708 RHEA:30075 RHEA:20469 RHEA:52704 RHEA:52712	Shigella flexneri	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase (EC 3.2.2.-) (EC 3.2.2.10) (AMP nucleosidase) (EC 3.2.2.4) (CMP nucleosidase) (GMP nucleosidase) (IMP nucleosidase) (UMP nucleosidase) (dTMP nucleosidase)
Q4R4Q4	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q5R574	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q6UGB2	RHEA:55220 RHEA:55244 RHEA:47056 RHEA:62768 RHEA:62776 RHEA:62780	Sus scrofa (Pig)	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)
Q92ZP9	RHEA:61616 RHEA:19357	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	Stachydrine N-demethylase (EC 1.14.13.247) (Rieske-type mononuclear non-heme enzyme)
S4TF94	RHEA:40799 RHEA:40103 RHEA:30143 RHEA:40111 RHEA:66984 RHEA:66980	Humulus lupulus (European hop)	Acyl-coenzyme A thioesterase 4, mitochondrial (Acyl-CoA thioesterase 4) (HlTE4) (EC 3.1.2.-) (2-methylbutanoyl-CoA hydrolase TE4) (EC 3.1.2.-) (2-methylpropanoyl-CoA hydrolase TE4) (EC 3.1.2.-) (3-methylbutanoyl-CoA hydrolase TE4) (EC 3.1.2.-) (Acyl-CoA thioester hydrolase 4) (Butanoyl-CoA hydrolase TE4) (EC 3.1.2.-) (Propanoyl-CoA hydrolase TE4) (EC 3.1.2.-)
A0A3G9K5C8	RHEA:71115 RHEA:71119	Neonothopanus nambi (Agaricus nambi)	Hispidin-3-hydroxylase (H3H) (EC 1.-.-.-) (FAD-dependent monooxygenase h3h) (Fungal bioluminescence cycle protein h3h)
A4XXY9	RHEA:54828	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	Heme-dependent oxidative N-demethylase alpha subunit (HODM alpha subunit) (EC 1.14.13.238)
P0DX12	RHEA:60000 RHEA:41444 RHEA:75123	Gimesia maris (strain ATCC 29201 / DSM 8797 / 534-30) (Planctomyces maris)	Hydroxymethylphosphonate dioxygenase (EC 1.13.11.89) (GmPhnZ1)
