sp|A0A1V0QSH7|FPPS2_CANSA	A0A1V0QSH7	100	341	341	341	3.07e-253	683	100	100
sp|A0A1V0QSH7|FPPS2_CANSA	Q4JHN6	82.6	340	341	342	1.42e-208	570	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	P49350	81.5	341	341	343	1.47e-208	570	100	99.1
sp|A0A1V0QSH7|FPPS2_CANSA	P49351	80.9	340	341	342	1.17e-207	568	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	Q7XYS9	80.9	341	341	346	2.72e-207	567	100	98.3
sp|A0A1V0QSH7|FPPS2_CANSA	O24241	81.5	340	341	342	9.56e-207	566	99.7	99.1
sp|A0A1V0QSH7|FPPS2_CANSA	O24242	80.3	340	341	342	1.93e-206	565	99.7	99.1
sp|A0A1V0QSH7|FPPS2_CANSA	P49352	81.2	340	341	342	5.52e-206	564	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	O64905	81.2	340	341	341	6.20e-205	561	99.7	99.1
sp|A0A1V0QSH7|FPPS2_CANSA	Q7XYT0	77.1	341	341	342	1.13e-198	545	100	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	A0A7J6HWR9	80.3	340	341	340	6.04e-198	543	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	Q09152	76.2	340	341	384	1.21e-196	542	99.7	88.5
sp|A0A1V0QSH7|FPPS2_CANSA	Q43315	76.5	340	341	342	8.80e-196	538	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	P49353	73.2	340	341	350	1.31e-185	513	99.7	97.1
sp|A0A1V0QSH7|FPPS2_CANSA	P08524	49.7	346	341	352	1.02e-110	323	99.1	97.7
sp|A0A1V0QSH7|FPPS2_CANSA	A0A1D8PH78	50.3	344	341	351	4.55e-109	318	99.1	98.0
sp|A0A1V0QSH7|FPPS2_CANSA	B4YA15	49.9	353	341	360	4.92e-108	316	99.1	97.8
sp|A0A1V0QSH7|FPPS2_CANSA	P49349	49.0	349	341	349	7.91e-107	313	99.7	99.4
sp|A0A1V0QSH7|FPPS2_CANSA	P08836	50.2	309	341	367	9.20e-105	308	90.3	84.2
sp|A0A1V0QSH7|FPPS2_CANSA	Q9NH03	47.5	345	341	382	2.10e-104	308	97.7	89.0
sp|A0A1V0QSH7|FPPS2_CANSA	Q92250	50.3	340	341	347	8.95e-103	302	98.5	97.7
sp|A0A1V0QSH7|FPPS2_CANSA	Q4WEB8	50.0	342	341	347	2.90e-101	298	99.1	98.3
sp|A0A1V0QSH7|FPPS2_CANSA	O14230	47.0	345	341	347	6.64e-100	295	100	99.1
sp|A0A1V0QSH7|FPPS2_CANSA	Q92235	47.6	340	341	347	3.47e-97	288	98.5	97.7
sp|A0A1V0QSH7|FPPS2_CANSA	P05369	47.9	309	341	353	4.19e-97	288	90.3	87.5
sp|A0A1V0QSH7|FPPS2_CANSA	V6RG22	48.2	342	341	347	1.39e-96	286	98.5	97.7
sp|A0A1V0QSH7|FPPS2_CANSA	Q920E5	47.2	309	341	353	2.71e-95	283	90.3	87.5
sp|A0A1V0QSH7|FPPS2_CANSA	Q8WMY2	43.6	342	341	353	4.36e-94	280	99.7	95.8
sp|A0A1V0QSH7|FPPS2_CANSA	P14324	44.3	341	341	419	3.26e-93	280	99.7	80.7
sp|A0A1V0QSH7|FPPS2_CANSA	Q54XP1	44.5	337	341	356	5.44e-93	278	96.5	93.3
sp|A0A1V0QSH7|FPPS2_CANSA	D7PHZ5	45.2	341	341	349	5.13e-89	267	98.5	97.1
sp|A0A1V0QSH7|FPPS2_CANSA	A0A343W970	41.1	319	341	405	1.11e-81	250	93.0	77.3
sp|A0A1V0QSH7|FPPS2_CANSA	O59703	43.4	279	341	351	4.51e-70	219	81.5	78.9
sp|A0A1V0QSH7|FPPS2_CANSA	Q55EU7	33.5	388	341	393	1.51e-65	208	99.1	96.9
sp|A0A1V0QSH7|FPPS2_CANSA	O53507	25.1	255	341	352	6.40e-11	58.9	68.0	68.5
sp|A0A1V0QSH7|FPPS2_CANSA	A0A1B4XBK0	26.0	204	341	533	1.59e-09	55.1	56.9	36.4
sp|A0A1V0QSH7|FPPS2_CANSA	P54383	24.9	193	341	296	3.06e-07	47.4	55.1	63.5
sp|A0A1V0QSH7|FPPS2_CANSA	Q08291	25.5	255	341	297	1.73e-06	45.1	70.1	84.2
sp|A0A1V0QSH7|FPPS2_CANSA	Q9UWR6	25.4	232	341	318	3.29e-06	44.3	64.8	67.0
sp|A0A1V0QSH7|FPPS2_CANSA	P45204	27.1	214	341	295	7.25e-06	43.1	57.2	69.8
sp|A0A7C9FSB8|IDI_CANSA	A0A7C9FSB8	100	287	287	287	4.49e-212	575	100	100
sp|A0A7C9FSB8|IDI_CANSA	O48965	78.2	289	287	309	1.56e-160	445	96.9	92.9
sp|A0A7C9FSB8|IDI_CANSA	O48964	91.0	234	287	235	5.13e-160	441	81.2	99.6
sp|A0A7C9FSB8|IDI_CANSA	Q39471	84.5	251	287	286	3.08e-157	436	85.0	87.8
sp|A0A7C9FSB8|IDI_CANSA	Q39472	86.1	238	287	287	4.53e-157	436	82.9	82.9
sp|A0A7C9FSB8|IDI_CANSA	Q38929	83.8	247	287	291	4.98e-155	431	86.1	84.9
sp|A0A7C9FSB8|IDI_CANSA	Q39664	76.4	288	287	290	6.82e-155	430	97.2	99.0
sp|A0A7C9FSB8|IDI_CANSA	Q42553	80.0	265	287	284	3.69e-153	426	92.0	93.3
sp|A0A7C9FSB8|IDI_CANSA	Q4R4W5	55.2	212	287	227	9.26e-83	245	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	O35586	54.2	212	287	227	1.51e-81	242	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	Q13907	54.2	212	287	227	6.08e-81	240	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	Q5R8R6	53.8	212	287	227	1.73e-80	239	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	Q1LZ95	52.9	225	287	227	2.45e-80	239	78.4	96.5
sp|A0A7C9FSB8|IDI_CANSA	O35760	52.8	212	287	227	9.88e-80	237	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	P58044	52.8	212	287	227	1.40e-79	237	73.9	91.2
sp|A0A7C9FSB8|IDI_CANSA	Q4WM52	47.3	258	287	279	2.29e-72	220	84.7	90.0
sp|A0A7C9FSB8|IDI_CANSA	Q9BXS1	46.3	231	287	227	2.66e-69	211	79.8	99.6
sp|A0A7C9FSB8|IDI_CANSA	I1RZ92	48.4	225	287	253	1.20e-68	210	77.4	86.2
sp|A0A7C9FSB8|IDI_CANSA	Q10132	50.0	214	287	229	1.47e-66	204	73.5	90.4
sp|A0A7C9FSB8|IDI_CANSA	A0A1D8PLI2	46.3	268	287	284	7.91e-66	204	86.8	90.5
sp|A0A7C9FSB8|IDI_CANSA	P15496	45.0	242	287	288	2.00e-64	200	80.8	80.9
sp|A0A7C9FSB8|IDI_CANSA	O42641	46.3	231	287	251	1.69e-62	194	76.3	89.6
sp|A0A7C9FSB8|IDI_CANSA	Q8BFZ6	44.7	217	287	227	6.49e-62	192	75.6	93.8
sp|A0A7C9FSB8|IDI_CANSA	Q9NH02	45.2	230	287	239	2.65e-61	191	78.4	93.7
sp|A0A7C9FSB8|IDI_CANSA	Q6D3F5	34.4	183	287	179	4.81e-26	97.8	63.8	87.7
sp|A0A7C9FSB8|IDI_CANSA	Q5YYB6	36.8	185	287	175	2.32e-25	95.9	63.8	90.9
sp|A0A7C9FSB8|IDI_CANSA	Q5P011	35.2	193	287	177	4.76e-25	95.1	66.9	93.8
sp|A0A7C9FSB8|IDI_CANSA	A8GDW2	33.0	188	287	179	5.17e-24	92.4	65.5	90.5
sp|A0A7C9FSB8|IDI_CANSA	Q5NWG5	35.3	170	287	189	3.50e-22	87.8	59.2	78.8
sp|A0A7C9FSB8|IDI_CANSA	Q7N0A6	31.4	194	287	177	9.99e-22	86.3	67.6	94.9
sp|A0A7C9FSB8|IDI_CANSA	Q7N1V4	32.8	180	287	176	1.89e-21	85.5	62.7	89.2
sp|A0A7C9FSB8|IDI_CANSA	Q6LUX5	30.4	194	287	180	4.01e-20	82.0	66.2	94.4
sp|A0A7C9FSB8|IDI_CANSA	A9AST0	31.2	189	287	176	5.10e-20	81.6	65.9	92.6
sp|A0A7C9FSB8|IDI_CANSA	Q9X7Q6	34.2	184	287	197	8.02e-20	81.6	63.8	80.2
sp|A0A7C9FSB8|IDI_CANSA	B1VTW2	33.2	184	287	197	1.11e-19	81.3	63.8	80.2
sp|A0A7C9FSB8|IDI_CANSA	Q82MJ7	33.7	184	287	197	2.96e-19	80.1	63.8	80.2
sp|A0A7C9FSB8|IDI_CANSA	A1WXH5	34.6	185	287	175	2.53e-18	77.0	63.8	91.4
sp|A0A7C9FSB8|IDI_CANSA	A4FK76	30.1	183	287	194	1.37e-17	75.5	63.8	82.5
sp|A0A7C9FSB8|IDI_CANSA	A1KJG2	35.1	154	287	176	1.76e-16	72.0	53.7	77.8
sp|A0A7C9FSB8|IDI_CANSA	C1AP18	35.1	154	287	176	1.76e-16	72.0	53.7	77.8
sp|A0A7C9FSB8|IDI_CANSA	Q6A5Z1	30.6	206	287	199	2.73e-16	72.0	69.3	87.4
sp|A0A7C9FSB8|IDI_CANSA	A6TDP3	34.2	193	287	184	2.84e-16	71.6	66.6	91.3
sp|A0A7C9FSB8|IDI_CANSA	A5U3A5	35.1	154	287	203	2.94e-16	72.0	53.7	67.5
sp|A0A7C9FSB8|IDI_CANSA	P9WKK4	35.1	154	287	203	2.94e-16	72.0	53.7	67.5
sp|A0A7C9FSB8|IDI_CANSA	P9WKK5	35.1	154	287	203	2.94e-16	72.0	53.7	67.5
sp|A0A7C9FSB8|IDI_CANSA	A1T5G2	31.8	179	287	181	3.70e-16	71.2	62.0	85.1
sp|A0A7C9FSB8|IDI_CANSA	A8LQ20	34.0	156	287	176	1.21e-15	69.7	53.3	76.7
sp|A0A7C9FSB8|IDI_CANSA	Q7VEU0	34.4	154	287	176	2.30e-15	68.9	53.7	77.8
sp|A0A7C9FSB8|IDI_CANSA	A4WE41	30.6	186	287	183	6.87e-15	67.8	64.5	88.5
sp|A0A7C9FSB8|IDI_CANSA	P26173	29.8	168	287	176	8.29e-15	67.4	57.1	84.1
sp|A0A7C9FSB8|IDI_CANSA	B0RIB7	29.6	159	287	190	1.07e-14	67.4	55.4	74.2
sp|A0A7C9FSB8|IDI_CANSA	A5CV36	28.9	159	287	194	1.15e-14	67.4	55.4	72.7
sp|A0A7C9FSB8|IDI_CANSA	A4WRA6	31.2	189	287	177	1.60e-14	66.6	63.4	91.0
sp|A0A7C9FSB8|IDI_CANSA	Q8KP37	32.4	182	287	206	1.93e-14	67.0	63.1	76.7
sp|A0A7C9FSB8|IDI_CANSA	A3PL07	33.1	166	287	177	2.20e-14	66.2	56.1	81.9
sp|A0A7C9FSB8|IDI_CANSA	Q9Z5D3	33.1	166	287	177	2.20e-14	66.2	56.1	81.9
sp|A0A7C9FSB8|IDI_CANSA	B9KK15	33.1	166	287	177	4.16e-14	65.5	56.1	81.9
sp|A0A7C9FSB8|IDI_CANSA	A8AP95	30.9	188	287	181	4.48e-14	65.5	65.2	90.6
sp|A0A7C9FSB8|IDI_CANSA	A9MRI5	31.7	186	287	182	4.56e-14	65.5	64.1	85.7
sp|A0A7C9FSB8|IDI_CANSA	B7UHT8	30.9	191	287	182	4.56e-14	65.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q0T107	30.9	191	287	182	4.56e-14	65.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q83MJ9	30.9	191	287	182	4.56e-14	65.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q8FE75	31.9	191	287	182	4.56e-14	65.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	A1AF79	31.9	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B2U0Q6	31.1	193	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B6I722	30.4	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B7MM76	31.9	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B7MZ42	31.9	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q1R7E2	31.9	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q31WF1	30.4	191	287	182	1.18e-13	64.3	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q16DR2	30.9	165	287	176	1.45e-13	63.9	56.1	82.4
sp|A0A7C9FSB8|IDI_CANSA	A1R1M6	30.8	182	287	184	1.68e-13	63.9	63.1	85.9
sp|A0A7C9FSB8|IDI_CANSA	B1ITB3	30.4	191	287	182	2.22e-13	63.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B1LR71	30.4	191	287	182	2.22e-13	63.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q32BV2	30.4	191	287	182	2.22e-13	63.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q0TDW3	31.4	191	287	182	3.05e-13	63.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q5UX45	28.5	186	287	187	3.32e-13	63.2	64.5	88.8
sp|A0A7C9FSB8|IDI_CANSA	Q9KWD1	30.3	185	287	209	4.68e-13	63.2	64.1	77.5
sp|A0A7C9FSB8|IDI_CANSA	A4QG13	30.4	184	287	189	6.44e-13	62.4	62.0	84.7
sp|A0A7C9FSB8|IDI_CANSA	B1XEH6	29.8	191	287	182	1.07e-12	61.6	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B7N7D3	30.4	191	287	182	1.07e-12	61.6	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	C5A0G1	29.8	191	287	182	1.07e-12	61.6	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q46822	29.8	191	287	182	1.07e-12	61.6	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q8NN99	30.4	184	287	189	1.21e-12	61.6	62.0	84.7
sp|A0A7C9FSB8|IDI_CANSA	Q0RBQ7	29.0	183	287	194	1.31e-12	61.6	63.4	82.0
sp|A0A7C9FSB8|IDI_CANSA	Q5LWT6	32.5	166	287	180	1.42e-12	61.2	56.1	80.6
sp|A0A7C9FSB8|IDI_CANSA	A9N3L5	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B4T534	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B4TGV9	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B4TUQ7	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B5BFK4	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B5F5G3	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B5FUF2	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B5QXG6	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	C0PY11	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	Q57K77	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	Q5PL31	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	Q8Z3X9	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	Q8ZM82	32.3	161	287	181	1.45e-12	61.2	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	A7ZQZ8	29.8	191	287	182	1.47e-12	61.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B5YQ81	29.8	191	287	182	1.47e-12	61.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B7LYF3	29.8	191	287	182	1.47e-12	61.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q3YXY0	29.8	191	287	182	1.47e-12	61.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q8XD58	29.8	191	287	182	1.47e-12	61.2	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	B5RE00	32.3	161	287	181	1.98e-12	60.8	55.4	77.9
sp|A0A7C9FSB8|IDI_CANSA	B7NW30	29.8	191	287	182	3.77e-12	60.1	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q7X5H2	29.9	194	287	182	3.77e-12	60.1	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q8FND7	28.9	180	287	190	1.09e-11	58.9	62.0	84.2
sp|A0A7C9FSB8|IDI_CANSA	Q28W27	28.2	170	287	176	1.20e-11	58.5	57.8	85.2
sp|A0A7C9FSB8|IDI_CANSA	A8A430	29.8	191	287	182	1.32e-11	58.5	66.6	92.3
sp|A0A7C9FSB8|IDI_CANSA	Q9KK75	28.2	181	287	182	4.58e-11	57.0	62.0	85.2
sp|A0A7C9FSB8|IDI_CANSA	Q9HP40	28.9	173	287	213	9.52e-11	56.6	59.9	74.2
sp|A0A7C9FSB8|IDI_CANSA	Q6AC73	27.7	184	287	185	1.66e-10	55.5	64.1	88.1
sp|A0A7C9FSB8|IDI_CANSA	P60923	27.9	179	287	183	4.06e-10	54.3	62.0	86.9
sp|A0A7C9FSB8|IDI_CANSA	B2GFH1	25.8	178	287	180	2.86e-08	48.9	62.0	86.1
tr|A0A7J6FND0|A0A7J6FND0_CANSA	Q5R833	39.0	100	764	140	1.68e-13	64.7	13.0	71.4
tr|A0A7J6FND0|A0A7J6FND0_CANSA	Q9NPJ3	39.0	100	764	140	1.68e-13	64.7	13.0	71.4
tr|A0A7J6FND0|A0A7J6FND0_CANSA	Q9CQR4	37.8	98	764	140	3.12e-13	63.9	12.7	70.0
tr|A0A7J6FTY6|A0A7J6FTY6_CANSA	Q5R833	38.0	100	763	140	1.07e-12	62.4	13.0	71.4
tr|A0A7J6FTY6|A0A7J6FTY6_CANSA	Q9NPJ3	38.0	100	763	140	1.07e-12	62.4	13.0	71.4
tr|A0A7J6FTY6|A0A7J6FTY6_CANSA	Q9CQR4	36.7	98	763	140	1.99e-12	61.6	12.7	70.0
tr|A0A7J6GVY7|A0A7J6GVY7_CANSA	P42765	37.4	406	1691	397	2.33e-69	235	23.4	97.7
tr|A0A7J6GVY7|A0A7J6GVY7_CANSA	Q8BWT1	37.5	408	1691	397	2.71e-68	232	23.4	97.7
tr|A0A7J6GVY7|A0A7J6GVY7_CANSA	Q5RES5	36.8	405	1691	397	3.68e-68	232	23.4	97.7
tr|A0A7J6GVY7|A0A7J6GVY7_CANSA	P13437	36.8	408	1691	397	6.79e-68	231	23.4	97.7
tr|A0A7J6GVY7|A0A7J6GVY7_CANSA	Q3T0R7	36.5	406	1691	397	5.79e-67	228	23.4	97.7
tr|A0A7J6HV66|A0A7J6HV66_CANSA	G9F1Y9	27.8	158	3853	665	9.77e-07	50.8	4.1	20.3
tr|A0A7J6HV66|A0A7J6HV66_CANSA	P0DXY1	32.8	125	3853	674	1.69e-06	50.1	3.2	17.7
sp|A0A7J6HWR9|FPPS1_CANSA	A0A7J6HWR9	100	340	340	340	1.11e-250	677	100	100
sp|A0A7J6HWR9|FPPS1_CANSA	P49351	83.0	342	340	342	1.67e-209	573	100	100
sp|A0A7J6HWR9|FPPS1_CANSA	P49352	83.6	342	340	342	3.36e-209	572	100	100
sp|A0A7J6HWR9|FPPS1_CANSA	Q4JHN6	81.3	342	340	342	3.57e-204	559	100	100
sp|A0A7J6HWR9|FPPS1_CANSA	O24241	80.6	340	340	342	1.02e-203	558	99.7	99.4
