tr|A0A7J6HTQ2|A0A7J6HTQ2_CANSA	E9KBR8	28.6	206	489	527	5.53e-19	77.4	39.7	38.3
tr|A0A7J6HVD9|A0A7J6HVD9_CANSA	E9KBR8	29.1	206	489	527	5.53e-19	77.4	39.7	38.3
tr|A0A7J6DPP6|A0A7J6DPP6_CANSA	E9KBR8	30.9	450	505	527	1.79e-63	204	86.7	84.1
tr|A0A7J6DPP6|A0A7J6DPP6_CANSA	Q0JFI2	31.0	448	505	516	2.03e-62	201	86.7	84.3
tr|A0A7J6DPP6|A0A7J6DPP6_CANSA	Q9XGT9	31.0	468	505	511	9.76e-61	197	90.1	88.8
tr|A0A7J6E6A2|A0A7J6E6A2_CANSA	E9KBR8	30.9	470	498	527	2.89e-64	206	84.3	87.3
tr|A0A7J6E6A2|A0A7J6E6A2_CANSA	Q9XGT9	28.6	483	498	511	3.17e-59	192	88.4	92.0
tr|A0A7J6E6A2|A0A7J6E6A2_CANSA	Q0JFI2	28.0	464	498	516	4.71e-53	176	85.3	87.6
tr|A0A7J6EGH2|A0A7J6EGH2_CANSA	E9KBR8	26.9	487	516	527	2.12e-42	147	89.3	88.6
tr|A0A7J6EGH2|A0A7J6EGH2_CANSA	Q0JFI2	26.8	488	516	516	1.18e-36	130	90.7	90.5
tr|A0A7J6EGH2|A0A7J6EGH2_CANSA	Q9XGT9	27.0	463	516	511	1.53e-36	130	86.2	87.3
tr|A0A7J6ENQ6|A0A7J6ENQ6_CANSA	Q0JFI2	24.6	191	476	516	2.45e-15	65.9	38.2	36.2
tr|A0A7J6EY24|A0A7J6EY24_CANSA	E9KBR8	27.1	479	516	527	7.45e-42	145	87.8	86.9
tr|A0A7J6EY24|A0A7J6EY24_CANSA	Q9XGT9	27.2	463	516	511	6.07e-37	131	86.2	87.3
tr|A0A7J6EY24|A0A7J6EY24_CANSA	Q0JFI2	26.8	488	516	516	2.97e-36	129	90.7	90.5
tr|A0A7J6FYY4|A0A7J6FYY4_CANSA	Q9XGT9	23.4	479	872	511	7.21e-20	81.6	49.8	92.2
tr|A0A7J6FYY4|A0A7J6FYY4_CANSA	Q0JFI2	26.6	188	872	516	6.75e-15	65.9	20.6	35.5
tr|A0A7J6GQY6|A0A7J6GQY6_CANSA	Q9XGT9	24.3	457	463	511	8.43e-23	89.0	87.7	86.9
tr|A0A7J6GQY6|A0A7J6GQY6_CANSA	Q0JFI2	29.2	185	463	516	3.58e-20	80.9	38.0	35.1
tr|A0A7J6GQY6|A0A7J6GQY6_CANSA	E9KBR8	28.0	193	463	527	3.61e-19	77.8	40.0	35.9
tr|A0A7J6GZA3|A0A7J6GZA3_CANSA	Q9XGT9	24.1	419	519	511	9.04e-25	95.5	74.6	80.6
tr|A0A7J6GZA3|A0A7J6GZA3_CANSA	E9KBR8	24.9	370	519	527	3.04e-23	90.9	65.1	69.1
tr|A0A7J6GZA3|A0A7J6GZA3_CANSA	Q0JFI2	28.2	227	519	516	1.17e-20	82.8	41.2	43.0
tr|A0A7J6H320|A0A7J6H320_CANSA	E9KBR8	30.9	450	538	527	3.80e-63	204	81.4	84.1
tr|A0A7J6H320|A0A7J6H320_CANSA	Q0JFI2	31.0	448	538	516	4.26e-62	201	81.4	84.3
tr|A0A7J6H320|A0A7J6H320_CANSA	Q9XGT9	31.0	468	538	511	2.01e-60	197	84.6	88.8
tr|A0A7J6HQZ0|A0A7J6HQZ0_CANSA	Q9XGT9	23.4	479	872	511	7.21e-20	81.6	49.8	92.2
tr|A0A7J6HQZ0|A0A7J6HQZ0_CANSA	Q0JFI2	26.6	188	872	516	6.75e-15	65.9	20.6	35.5
tr|A0A7J6DJB5|A0A7J6DJB5_CANSA	E9KBR8	35.0	531	570	527	2.06e-92	283	90.4	98.3
tr|A0A7J6DJB5|A0A7J6DJB5_CANSA	Q9XGT9	35.3	507	570	511	4.02e-91	279	87.5	95.1
