tr|A0A7J6G2J7|A0A7J6G2J7_CANSA	Q8GTB6	45.9	514	543	545	8.32e-167	473	92.8	93.4
tr|A0A7J6G2J7|A0A7J6G2J7_CANSA	A6P6V9	45.7	527	543	544	1.30e-165	470	95.2	95.8
tr|A0A7J6G338|A0A7J6G338_CANSA	Q8GTB6	54.2	515	546	545	8.07e-204	568	93.2	93.0
tr|A0A7J6G338|A0A7J6G338_CANSA	A6P6V9	54.4	515	546	544	2.93e-201	561	93.2	93.0
tr|A0A7J6G637|A0A7J6G637_CANSA	Q8GTB6	66.6	530	621	545	6.36e-269	736	84.7	96.9
tr|A0A7J6G637|A0A7J6G637_CANSA	A6P6V9	65.5	530	621	544	8.94e-264	723	84.7	96.9
tr|A0A7J6G8H0|A0A7J6G8H0_CANSA	Q8GTB6	46.7	514	550	545	1.44e-169	481	91.8	93.6
tr|A0A7J6G8H0|A0A7J6G8H0_CANSA	A6P6V9	45.8	515	550	544	2.34e-165	470	91.8	93.6
tr|A0A7J6G8S3|A0A7J6G8S3_CANSA	Q8GTB6	45.7	527	557	545	4.36e-165	469	92.5	94.9
tr|A0A7J6G8S3|A0A7J6G8S3_CANSA	A6P6V9	45.2	524	557	544	3.22e-159	454	92.1	94.5
tr|A0A7J6G992|A0A7J6G992_CANSA	Q8GTB6	45.9	514	543	545	5.13e-160	456	92.8	93.8
tr|A0A7J6G992|A0A7J6G992_CANSA	A6P6V9	47.3	495	543	544	2.92e-156	446	89.3	90.3
tr|A0A7J6HSQ5|A0A7J6HSQ5_CANSA	Q8GTB6	48.1	518	536	545	2.95e-173	489	95.0	94.3
tr|A0A7J6HSQ5|A0A7J6HSQ5_CANSA	A6P6V9	48.4	519	536	544	3.15e-167	474	95.1	94.5
tr|A0A7J6HSS9|A0A7J6HSS9_CANSA	Q8GTB6	46.0	513	544	545	2.66e-168	477	92.6	93.4
tr|A0A7J6HSS9|A0A7J6HSS9_CANSA	A6P6V9	46.0	513	544	544	9.49e-166	471	92.6	93.4
tr|A0A7J6HTK0|A0A7J6HTK0_CANSA	Q8GTB6	44.2	516	513	545	6.09e-156	444	94.3	93.9
tr|A0A7J6HTK0|A0A7J6HTK0_CANSA	A6P6V9	43.4	516	513	544	2.88e-148	425	94.3	93.9
tr|A0A7J6HU49|A0A7J6HU49_CANSA	Q8GTB6	50.7	531	531	545	2.63e-188	528	97.4	96.3
tr|A0A7J6HU49|A0A7J6HU49_CANSA	A6P6V9	50.1	531	531	544	3.10e-184	517	97.4	96.3
tr|A0A7J6HUE9|A0A7J6HUE9_CANSA	Q8GTB6	44.6	513	666	545	1.49e-161	464	75.2	92.8
tr|A0A7J6HUE9|A0A7J6HUE9_CANSA	A6P6V9	44.8	524	666	544	1.16e-160	462	77.2	95.2
tr|A0A7J6HUI4|A0A7J6HUI4_CANSA	Q8GTB6	60.9	529	535	545	4.34e-235	647	97.6	96.5
tr|A0A7J6HUI4|A0A7J6HUI4_CANSA	A6P6V9	59.8	522	535	544	1.06e-230	635	96.1	95.2
tr|A0A7J6DJS8|A0A7J6DJS8_CANSA	Q8GTB6	92.7	368	368	545	1.96e-258	699	100	67.5
tr|A0A7J6DJS8|A0A7J6DJS8_CANSA	A6P6V9	82.9	368	368	544	4.28e-229	624	100	67.5
tr|A0A7J6DKX9|A0A7J6DKX9_CANSA	Q8GTB6	48.7	493	649	545	2.98e-165	473	74.6	89.7
tr|A0A7J6DKX9|A0A7J6DKX9_CANSA	A6P6V9	49.1	493	649	544	8.52e-159	457	74.6	89.7
tr|A0A7J6DYW7|A0A7J6DYW7_CANSA	A6P6V9	39.6	91	93	544	1.22e-20	72.8	96.8	16.4
tr|A0A7J6DYW7|A0A7J6DYW7_CANSA	Q8GTB6	38.5	91	93	545	4.23e-20	71.2	96.8	16.3
tr|A0A7J6FBP5|A0A7J6FBP5_CANSA	A6P6V9	41.7	60	360	544	2.03e-07	39.7	14.2	10.8
tr|A0A7J6FQ83|A0A7J6FQ83_CANSA	Q8GTB6	78.7	324	292	545	4.42e-194	532	100	59.4
tr|A0A7J6FQ83|A0A7J6FQ83_CANSA	A6P6V9	74.4	324	292	544	2.42e-181	500	100	59.4
tr|A0A7J6FQ86|A0A7J6FQ86_CANSA	Q8GTB6	90.1	485	485	545	0.0	915	100	89.0
tr|A0A7J6FQ86|A0A7J6FQ86_CANSA	A6P6V9	84.9	485	485	544	2.35e-320	860	100	89.0
tr|A0A7J6FQ99|A0A7J6FQ99_CANSA	Q8GTB6	89.9	485	485	545	0.0	912	100	89.0
tr|A0A7J6FQ99|A0A7J6FQ99_CANSA	A6P6V9	84.7	485	485	544	2.74e-319	858	100	89.0
tr|A0A7J6G1N9|A0A7J6G1N9_CANSA	A6P6V9	51.7	472	473	544	5.64e-177	496	98.9	86.0
tr|A0A7J6G1N9|A0A7J6G1N9_CANSA	Q8GTB6	50.2	472	473	545	7.66e-175	491	98.9	86.1
tr|A0A7J6G6I9|A0A7J6G6I9_CANSA	Q8GTB6	63.6	434	446	545	1.86e-198	550	96.2	79.3
