tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	B8R1K0	37.3	75	858	444	1.58e-09	55.8	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	Q4R749	37.3	75	858	444	1.58e-09	55.8	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	Q9DEX7	37.7	77	858	444	2.08e-09	55.5	8.7	17.3
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	O95864	37.3	75	858	444	2.75e-09	55.1	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	Q5REA7	37.3	75	858	444	2.75e-09	55.1	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	A4FV48	34.7	75	858	444	1.46e-08	52.8	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	Q9Z0R9	34.7	75	858	444	2.54e-08	52.0	8.5	16.9
tr|A0A7J6FUZ3|A0A7J6FUZ3_CANSA	Q9Z122	34.7	75	858	444	2.54e-08	52.0	8.5	16.9
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	Q08654	34.8	135	426	589	8.65e-19	83.6	30.3	22.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P20409	29.2	161	426	765	1.27e-14	70.9	35.9	20.9
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P00908	27.6	185	426	762	8.22e-12	62.0	40.6	24.1
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P25170	26.0	181	426	788	3.38e-11	60.1	40.6	22.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P24773	28.6	196	426	752	1.78e-10	57.8	40.6	24.6
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	Q92370	31.6	136	426	759	1.79e-10	57.8	30.3	17.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P00904	24.7	162	426	531	8.07e-10	55.5	35.9	29.9
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P06531	25.8	186	426	768	9.58e-10	55.5	40.6	24.1
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P05328	26.1	165	426	770	6.74e-09	52.8	35.7	21.4
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P00905	24.2	161	426	531	1.01e-08	52.0	35.7	29.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P18483	26.5	162	426	768	2.05e-08	51.2	35.2	21.0
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P0CN86	27.4	164	426	752	3.55e-08	50.4	35.7	21.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P0CN87	27.4	164	426	752	3.55e-08	50.4	35.7	21.8
tr|A0A7J6GCN7|A0A7J6GCN7_CANSA	P27710	27.4	164	426	752	4.69e-08	50.1	35.7	21.8
tr|A0A7J6HWG2|A0A7J6HWG2_CANSA	Q9AGP8	25.2	313	705	830	4.36e-15	73.9	43.5	35.2
tr|A0A7J6DN18|A0A7J6DN18_CANSA	P50578	40.4	317	545	325	1.76e-72	229	57.6	90.2
